A: 401
0.050000 0.000000
0.150000 0.000000
0.250000 0.732803
0.350000 0.328452
0.450000 0.120748
0.550000 0.810483
0.650000 0.076464
0.750000 0.659516
0.850000 0.061522
0.950000 0.946876
B: 501
0.050000 0.996417
0.150000 0.858926
0.250000 0.267152
0.350000 0.005917
0.450000 0.512201
0.550000 0.114453
0.650000 0.917344
0.750000 0.331396
0.850000 0.473229
0.950000 0.000000
C: 0
