A: 401
0.050000 0.000000
0.150000 0.000760
0.250000 0.729843
0.350000 0.252792
0.450000 0.865483
0.550000 0.194281
0.650000 0.442598
0.750000 0.012352
0.850000 0.128157
0.950000 0.000000
B: 601
0.050000 0.992135
0.150000 0.602901
0.250000 0.266129
0.350000 0.697003
0.450000 0.130991
0.550000 0.726731
0.650000 0.195798
0.750000 0.863171
0.850000 0.095714
0.950000 0.967822
C: 0
