A: 600
0.050000 0.000000
0.150000 0.000000
0.250000 0.014359
0.350000 0.738655
0.450000 0.016121
0.550000 0.695210
0.650000 0.446631
0.750000 0.195688
0.850000 0.105172
B: 850
0.050000 0.989009
0.150000 0.485374
0.250000 0.551424
0.350000 0.148161
0.450000 0.982158
0.550000 0.170035
0.650000 0.446382
0.750000 0.704489
0.850000 0.003904
C: 0
