A: 2111
0.050000 0.763005
0.150000 0.423291
0.250000 0.000000
0.350000 0.000000
0.450000 0.000000
0.550000 0.000000
0.650000 0.000000
0.750000 0.000000
0.850000 0.000000
B: 2620
0.050000 0.000000
0.150000 0.066912
0.250000 0.974941
0.350000 0.534864
0.450000 0.754200
0.550000 0.110509
0.650000 0.004860
0.750000 0.000034
0.850000 0.010389
C: 0
