A: 3305
0.050000 0.987547
0.150000 0.441620
0.250000 0.136980
0.350000 0.831291
0.450000 0.517033
0.550000 0.036798
0.650000 0.522790
0.750000 0.649467
0.850000 0.857117
B: 2902
0.050000 0.000000
0.150000 0.023319
0.250000 0.842381
0.350000 0.057415
0.450000 0.166449
0.550000 0.953150
0.650000 0.046194
0.750000 0.000000
0.850000 0.000000
C: 0
