0.000000000000000000e+00 7.445223342337283249e-04
0.000000000000000000e+00 7.418910438788531899e-04
0.000000000000000000e+00 6.067809619644217627e-04
0.000000000000000000e+00 5.657156725973059219e-04
0.000000000000000000e+00 5.359110622730852607e-04
0.000000000000000000e+00 4.620668007929824525e-04
0.000000000000000000e+00 3.792495513803835852e-04
0.000000000000000000e+00 3.120547593604465161e-04
0.000000000000000000e+00 2.479534504302106294e-04
0.000000000000000000e+00 2.817693216396773676e-04
0.000000000000000000e+00 2.202040019371487051e-04
0.000000000000000000e+00 2.735992383210825618e-04
0.000000000000000000e+00 2.245898868692680476e-04
0.000000000000000000e+00 2.072904564453784311e-04
0.000000000000000000e+00 1.026988886424534848e-04
0.000000000000000000e+00 1.253632745954091270e-04
0.000000000000000000e+00 1.200571880191341492e-04
0.000000000000000000e+00 1.156855038562270871e-04
0.000000000000000000e+00 1.170739979143717508e-04
0.000000000000000000e+00 1.095733589320612269e-04
0.000000000000000000e+00 1.412782911687268227e-04
0.000000000000000000e+00 1.184201559420242078e-04
0.000000000000000000e+00 1.346410866794464851e-04
0.000000000000000000e+00 1.730464149538933725e-04
0.000000000000000000e+00 2.027022994990984801e-04
0.000000000000000000e+00 2.119895175605519171e-04
0.000000000000000000e+00 2.132780020837580658e-04
0.000000000000000000e+00 2.082946630777338689e-04
0.000000000000000000e+00 2.809403961213828506e-04
0.000000000000000000e+00 2.343141818210522529e-04
0.000000000000000000e+00 2.149098576463635672e-04
0.000000000000000000e+00 1.685485606107349986e-04
0.000000000000000000e+00 1.732271754690575512e-04
0.000000000000000000e+00 2.923281176949315023e-04
0.000000000000000000e+00 2.359451181216345897e-04
0.000000000000000000e+00 3.802496580789203342e-04
0.000000000000000000e+00 4.238299216302876819e-04
0.000000000000000000e+00 4.417415030937840237e-04
0.000000000000000000e+00 3.315078160447585505e-04
0.000000000000000000e+00 3.750371175046183342e-04
0.000000000000000000e+00 4.099071560039052055e-04
0.000000000000000000e+00 3.398652601572105117e-04
0.000000000000000000e+00 3.565071294284776946e-04
0.000000000000000000e+00 3.907541932035699431e-04
0.000000000000000000e+00 4.218922394740096788e-04
0.000000000000000000e+00 4.526828666713351621e-04
0.000000000000000000e+00 5.941563580218406707e-04
0.000000000000000000e+00 6.099998988059013002e-04
0.000000000000000000e+00 5.961758585526483580e-04
0.000000000000000000e+00 8.431164118617410922e-04
0.000000000000000000e+00 1.097970866959300552e-03
0.000000000000000000e+00 1.946752281222355243e-03
0.000000000000000000e+00 2.331202301997728141e-03
0.000000000000000000e+00 2.754931461583879585e-03
0.000000000000000000e+00 3.592322832560198957e-03
0.000000000000000000e+00 5.227011128104983376e-03
0.000000000000000000e+00 7.778341774789283326e-03
0.000000000000000000e+00 1.207133662037759327e-02
0.000000000000000000e+00 1.362001719782819469e-02
0.000000000000000000e+00 1.897874403668157670e-02
0.000000000000000000e+00 2.348800315422406443e-02
0.000000000000000000e+00 3.060598263028704163e-02
0.000000000000000000e+00 3.970291719232035138e-02
0.000000000000000000e+00 4.434364734159286503e-02
0.000000000000000000e+00 4.747704984464196781e-02
0.000000000000000000e+00 5.001301280691547446e-02
0.000000000000000000e+00 4.901663067436057980e-02
0.000000000000000000e+00 4.788143238082488706e-02
0.000000000000000000e+00 4.116308748123315847e-02
0.000000000000000000e+00 3.974855099556352800e-02
0.000000000000000000e+00 3.693043070757384000e-02
0.000000000000000000e+00 2.419383065581946768e-02
0.000000000000000000e+00 1.944845921981201362e-02
0.000000000000000000e+00 2.036424239132995223e-02
0.000000000000000000e+00 1.779648847870950873e-02
0.000000000000000000e+00 1.327396528807934725e-02
0.000000000000000000e+00 1.245292646948181238e-02
0.000000000000000000e+00 1.394232792171174948e-02
0.000000000000000000e+00 1.560923210044081952e-02
0.000000000000000000e+00 1.316505443293804895e-02
0.000000000000000000e+00 1.272959008679296240e-02
0.000000000000000000e+00 8.198906934072386007e-03
0.000000000000000000e+00 1.024593214794276320e-02
0.000000000000000000e+00 8.563486081996222674e-03
0.000000000000000000e+00 8.924441616865442378e-03
0.000000000000000000e+00 1.104138818880137304e-02
0.000000000000000000e+00 7.834565862057281393e-03
0.000000000000000000e+00 8.820415759636258263e-03
0.000000000000000000e+00 1.081900088264924759e-02
0.000000000000000000e+00 7.598161327291988627e-03
