100 0.001822
111 0.001834
122 0.001298
134 0.001151
147 0.000747
162 0.000705
178 0.000654
195 0.000631
215 0.000437
236 0.000437
260 0.000355
286 0.000388
314 0.000231
346 0.000411
380 0.000411
418 0.000444
460 0.000503
506 0.000648
556 0.000758
612 0.000762
673 0.000852
741 0.001181
815 0.001264
896 0.001601
985 0.001524
1084 0.002394
1192 0.002508
1311 0.002433
1443 0.003031
1587 0.003660
1745 0.003239
1920 0.003736
2112 0.004225
2323 0.004879
2555 0.005331
2811 0.005753
3092 0.006728
3401 0.007547
3741 0.007303
4115 0.008860
4526 0.008746
4979 0.009487
5477 0.009945
6025 0.009974
6627 0.009493
7290 0.011193
8018 0.013069
8820 0.015370
9702 0.019039
10672 0.019652
11740 0.021459
12913 0.022974
14205 0.024502
15625 0.026094
17188 0.026416
18906 0.029955
20797 0.030623
22877 0.030208
25164 0.033055
27681 0.037653
30449 0.038437
33493 0.040260
36843 0.046944
40527 0.049530
44580 0.052177
49038 0.054019
53941 0.060066
59335 0.062550
65269 0.069246
71796 0.076769
78975 0.076569
86873 0.086255
95560 0.088153
105116 0.097397
115627 0.101529
127190 0.103998
139909 0.117761
153900 0.125592
169290 0.130645
186219 0.135594
204841 0.143342
225325 0.140302
247857 0.139914
272643 0.148429
299907 0.157692
329897 0.171382
362887 0.174289
399176 0.183132
439093 0.190984
483003 0.190720
531303 0.202244
584433 0.198464
642876 0.195433
707164 0.197294
777880 0.194452
855668 0.208327
941235 0.194345
1035358 0.204720
1138894 0.208617
1252783 0.203248
1378062 0.209363
1515868 0.217315
1667455 0.211446
1834200 0.222231
2017620 0.236190
2219382 0.239680
2441320 0.274336
2685452 0.282757
2953997 0.321310
3249397 0.323088
3574336 0.393361
3931770 0.392494
4324947 0.393649
4757442 0.390234
5233186 0.413705
5756504 0.426609
6332155 0.445433
6965370 0.418090
7661907 0.456149
8428098 0.459172
9270907 0.441413
10197998 0.467577
11217798 0.466282
12339578 0.487162
13573535 0.471899
14930889 0.514899
16423978 0.510793
18066375 0.497059
19873013 0.504207
21860314 0.519903
24046345 0.516287
26450980 0.511177
29096078 0.508340
32005685 0.501909
35206254 0.515041
38726879 0.518646
42599567 0.506620
46859524 0.504039
51545476 0.503938
56700024 0.510772
62370026 0.518221
68607029 0.507832
75467731 0.515715
83014505 0.498279
91315955 0.513200
100447550 0.520079
110492305 0.497930
121541536 0.487888
133695689 0.509714
147065258 0.495055
161771784 0.501838
177948962 0.502798
195743859 0.507468
215318244 0.499420
236850069 0.487565
260535076 0.490368
286588583 0.503328
315247441 0.518388
346772186 0.522455
381449404 0.513334
419594344 0.515116
461553779 0.518110
507709157 0.486310
558480072 0.518148
614328079 0.504031
675760887 0.506255
743336976 0.506284
817670674 0.486232
899437741 0.499791
989381515 0.518631
