0.000000000000000000e+00 1.854723699099142600e-02
0.000000000000000000e+00 1.599999999999995523e-02
0.000000000000000000e+00 2.315167380558047147e-02
0.000000000000000000e+00 2.870540018881468855e-02
0.000000000000000000e+00 3.655133376499411502e-02
0.000000000000000000e+00 3.867815921162742754e-02
0.000000000000000000e+00 4.000000000000001471e-02
0.000000000000000000e+00 4.630334761116094988e-02
0.000000000000000000e+00 4.242640687119282605e-02
0.000000000000000000e+00 3.979949748426480499e-02
0.000000000000000000e+00 3.929376540877692336e-02
0.000000000000000000e+00 6.437390775772440510e-02
0.000000000000000000e+00 8.546344247688604512e-02
0.000000000000000000e+00 7.889233169326416439e-02
0.000000000000000000e+00 8.588364221433548995e-02
0.000000000000000000e+00 9.507891459203764162e-02
0.000000000000000000e+00 1.063202708800160545e-01
0.000000000000000000e+00 1.079999999999999016e-01
0.000000000000000000e+00 9.687104830649852227e-02
0.000000000000000000e+00 1.057166022912199854e-01
0.000000000000000000e+00 1.069579356569674844e-01
0.000000000000000000e+00 1.079999999999999849e-01
0.000000000000000000e+00 8.997777503361581442e-02
0.000000000000000000e+00 8.930845424706435054e-02
0.000000000000000000e+00 8.541662601625066298e-02
0.000000000000000000e+00 7.934733769950969018e-02
0.000000000000000000e+00 8.064738061462378704e-02
0.000000000000000000e+00 1.033440854621106020e-01
0.000000000000000000e+00 1.100181803158004484e-01
0.000000000000000000e+00 1.220819396962546793e-01
0.000000000000000000e+00 1.298306589369399300e-01
0.000000000000000000e+00 1.320000000000000062e-01
0.000000000000000000e+00 1.403709371629326130e-01
0.000000000000000000e+00 1.667333200053308095e-01
0.000000000000000000e+00 1.494523335381552909e-01
0.000000000000000000e+00 1.310572394032465671e-01
0.000000000000000000e+00 1.213919272439479280e-01
0.000000000000000000e+00 1.179830496300210835e-01
0.000000000000000000e+00 1.135605565326270605e-01
0.000000000000000000e+00 1.764539600009020770e-01
0.000000000000000000e+00 1.290891165048394240e-01
0.000000000000000000e+00 1.094349121624356436e-01
0.000000000000000000e+00 1.032666451474050784e-01
0.000000000000000000e+00 1.211610498468873309e-01
0.000000000000000000e+00 9.090654541890820506e-02
0.000000000000000000e+00 1.041921302210489786e-01
0.000000000000000000e+00 9.019977827023728523e-02
0.000000000000000000e+00 1.076289923765891832e-01
0.000000000000000000e+00 1.174052809715132040e-01
0.000000000000000000e+00 1.111035552986492925e-01
0.000000000000000000e+00 1.098362417419681131e-01
0.000000000000000000e+00 1.174052809715126350e-01
0.000000000000000000e+00 1.494790955284379663e-01
0.000000000000000000e+00 1.458766602304837068e-01
0.000000000000000000e+00 1.919791655362638461e-01
0.000000000000000000e+00 1.756587601003725130e-01
0.000000000000000000e+00 1.823622768008784645e-01
0.000000000000000000e+00 1.509171958393074331e-01
0.000000000000000000e+00 2.163700533807757509e-01
0.000000000000000000e+00 1.960204071008936066e-01
0.000000000000000000e+00 1.865046916299960833e-01
0.000000000000000000e+00 1.888279640307553298e-01
0.000000000000000000e+00 2.215039503033751078e-01
0.000000000000000000e+00 2.391150350772613120e-01
0.000000000000000000e+00 2.197635092548354541e-01
0.000000000000000000e+00 1.886160120456371325e-01
0.000000000000000000e+00 1.685941873256600609e-01
0.000000000000000000e+00 1.251559027772949639e-01
0.000000000000000000e+00 1.195658814210807663e-01
0.000000000000000000e+00 1.939690696992697749e-01
0.000000000000000000e+00 2.567489045740983800e-01
0.000000000000000000e+00 2.988645178002917735e-01
0.000000000000000000e+00 3.069462493662371005e-01
0.000000000000000000e+00 3.741978086520564850e-01
0.000000000000000000e+00 3.986778147828159424e-01
0.000000000000000000e+00 3.299939393382846364e-01
0.000000000000000000e+00 2.726462910072318668e-01
0.000000000000000000e+00 2.719117503897171551e-01
0.000000000000000000e+00 2.422725737676456881e-01
0.000000000000000000e+00 2.579612373981809981e-01
0.000000000000000000e+00 2.772724292099733034e-01
0.000000000000000000e+00 2.910257720546411964e-01
0.000000000000000000e+00 2.600461497503852026e-01
0.000000000000000000e+00 1.785049018934784792e-01
0.000000000000000000e+00 1.238386046433033738e-01
0.000000000000000000e+00 1.701058493997176790e-01
0.000000000000000000e+00 2.594918110461300054e-01
0.000000000000000000e+00 2.126593520163173601e-01
0.000000000000000000e+00 3.278658262155435543e-01
0.000000000000000000e+00 3.457513557457129183e-01
0.000000000000000000e+00 3.532364647088399034e-01
0.000000000000000000e+00 4.494174006422079204e-01
0.000000000000000000e+00 3.269617714657191421e-01
0.000000000000000000e+00 2.379075450674091041e-01
0.000000000000000000e+00 2.047437422731154255e-01
0.000000000000000000e+00 1.704816705690065382e-01
0.000000000000000000e+00 1.755448660599337185e-01
0.000000000000000000e+00 1.746997424153772793e-01
0.000000000000000000e+00 1.702468795602468110e-01
0.000000000000000000e+00 2.232845717912449734e-01
0.000000000000000000e+00 2.414622123645865370e-01
0.000000000000000000e+00 2.681342947106887808e-01
0.000000000000000000e+00 3.367254074167833622e-01
0.000000000000000000e+00 2.795281738930802673e-01
0.000000000000000000e+00 2.635905916378641911e-01
0.000000000000000000e+00 2.571380951940032689e-01
0.000000000000000000e+00 3.598110615309132454e-01
0.000000000000000000e+00 3.456587912956949338e-01
0.000000000000000000e+00 2.694735608552372153e-01
0.000000000000000000e+00 2.368628295026504182e-01
0.000000000000000000e+00 1.981312696168883725e-01
0.000000000000000000e+00 1.828660712105981134e-01
0.000000000000000000e+00 2.030172406471893454e-01
0.000000000000000000e+00 1.823622768008810457e-01
0.000000000000000000e+00 2.069396047159653418e-01
0.000000000000000000e+00 2.534245449833146813e-01
0.000000000000000000e+00 2.179908254950196911e-01
0.000000000000000000e+00 1.866976164818411610e-01
0.000000000000000000e+00 1.705754964817630670e-01
0.000000000000000000e+00 1.098362417419669057e-01
0.000000000000000000e+00 1.303840481040510202e-01
0.000000000000000000e+00 1.031503756658219834e-01
0.000000000000000000e+00 8.522910301065217409e-02
0.000000000000000000e+00 1.090687856354872060e-01
0.000000000000000000e+00 1.273734666247242076e-01
0.000000000000000000e+00 1.501199520383617592e-01
0.000000000000000000e+00 1.982523644247409789e-01
0.000000000000000000e+00 2.277191252398440557e-01
0.000000000000000000e+00 2.266803917413241498e-01
0.000000000000000000e+00 2.535034516530260129e-01
0.000000000000000000e+00 1.566652482205296570e-01
0.000000000000000000e+00 1.495326051401504319e-01
0.000000000000000000e+00 2.489497941352833699e-01
0.000000000000000000e+00 1.760227258055092336e-01
0.000000000000000000e+00 1.207311061822909509e-01
0.000000000000000000e+00 1.070327052820803510e-01
0.000000000000000000e+00 1.400571312000939705e-01
0.000000000000000000e+00 1.150651989091452387e-01
0.000000000000000000e+00 1.244829305567626831e-01
0.000000000000000000e+00 1.687601848778353675e-01
0.000000000000000000e+00 1.793320941716840533e-01
0.000000000000000000e+00 1.672602762164456802e-01
0.000000000000000000e+00 1.616910634512657152e-01
0.000000000000000000e+00 1.341640786499810334e-01
0.000000000000000000e+00 2.007585614612768243e-01
0.000000000000000000e+00 1.862686232299998745e-01
0.000000000000000000e+00 1.857525235360170390e-01
0.000000000000000000e+00 1.779438113562812063e-01
0.000000000000000000e+00 1.652150114245043155e-01
0.000000000000000000e+00 1.423235749972542596e-01
0.000000000000000000e+00 1.532318504750263544e-01
0.000000000000000000e+00 1.543243337908849211e-01
0.000000000000000000e+00 1.245150593301849185e-01
0.000000000000000000e+00 1.591225942473286359e-01
0.000000000000000000e+00 1.635359287740770218e-01
0.000000000000000000e+00 1.512613632095100302e-01
0.000000000000000000e+00 1.369087287210006831e-01
0.000000000000000000e+00 1.334166406412617134e-01
0.000000000000000000e+00 1.576071064387638554e-01
0.000000000000000000e+00 1.898841752226812785e-01
0.000000000000000000e+00 1.486472334084974756e-01
0.000000000000000000e+00 1.747455292704240271e-01
0.000000000000000000e+00 2.038626988931551698e-01
0.000000000000000000e+00 2.087486526902682937e-01
0.000000000000000000e+00 2.574024086911388953e-01
0.000000000000000000e+00 2.432776191925567211e-01
0.000000000000000000e+00 2.705993348107162966e-01
0.000000000000000000e+00 2.632869157402221716e-01
0.000000000000000000e+00 2.403830276870705940e-01
0.000000000000000000e+00 2.508704845134240857e-01
