A: 729
0.050000 0.891458
0.150000 0.871353
0.250000 0.791555
0.350000 0.997338
0.450000 0.987480
0.550000 0.851908
0.650000 0.241204
0.750000 0.000000
0.850000 0.000000
0.950000 0.000000
B: 123
0.050000 0.000000
0.150000 0.000000
0.250000 0.000000
0.350000 0.000000
0.450000 0.000000
0.550000 0.000000
0.650000 0.000000
0.750000 0.000000
0.850000 0.000000
0.950000 0.499411
C: 0
