100 1.690000
111 1.810000
122 1.910000
134 2.000000
147 2.070000
162 2.160000
178 2.290000
195 2.390000
215 2.490000
236 2.570000
260 2.680000
286 2.760000
314 2.880000
346 3.060000
380 3.200000
418 3.340000
460 3.470000
506 3.600000
556 3.720000
612 3.920000
673 4.020000
741 4.210000
815 4.380000
896 4.520000
985 4.680000
1084 4.900000
1192 5.140000
1311 5.320000
1443 5.670000
1587 5.790000
1745 6.030000
1920 6.360000
2112 6.640000
2323 6.930000
2555 7.160000
2811 7.320000
3092 7.610000
3401 7.910000
3741 8.190000
4115 8.450000
4526 8.720000
4979 9.010000
5477 9.280000
6025 9.640000
6627 9.970000
7290 10.330000
8018 10.690000
8820 11.060000
9702 11.420000
10672 11.680000
11740 11.910000
12913 12.210000
14205 12.460000
15625 12.740000
17188 13.060000
18906 13.410000
20797 13.710000
22877 14.090000
25164 14.360000
27681 14.770000
30449 15.010000
33493 15.460000
36843 15.790000
40527 16.320000
44580 16.590000
49038 16.889999
53941 17.000000
59335 17.180000
65269 17.100000
71796 17.270000
78975 17.309999
86873 17.520000
95560 17.820000
105116 18.000000
115627 18.070000
127190 18.280001
139909 18.190001
153900 18.110001
169290 18.219999
186219 18.170000
204841 18.260000
225325 17.990000
247857 17.969999
272643 17.690001
299907 17.690001
329897 17.260000
362887 17.330000
399176 17.230000
439093 16.930000
483003 16.459999
531303 16.350000
584433 16.230000
642876 15.690000
707164 15.610000
777880 15.120000
855668 14.930000
941235 14.440000
1035358 14.220000
1138894 13.920000
1252783 13.760000
1378062 13.350000
1515868 12.790000
1667455 12.790000
1834200 12.200000
2017620 12.530000
2219382 12.300000
2441320 11.910000
2685452 11.840000
2953997 11.650000
3249397 11.220000
3574336 10.960000
3931770 10.180000
4324947 10.040000
4757442 9.350000
5233186 9.310000
5756504 9.270000
6332155 9.100000
6965370 8.610000
7661907 8.620000
8428098 8.540000
9270907 7.950000
10197998 8.120000
11217798 7.540000
12339578 7.600000
13573535 7.320000
14930889 7.440000
16423978 7.330000
18066375 6.620000
19873013 6.120000
21860314 5.970000
24046345 5.930000
26450980 6.310000
29096078 6.130000
32005685 6.280000
35206254 5.990000
38726879 5.890000
42599567 5.400000
46859524 5.040000
51545476 5.380000
56700024 5.290000
62370026 4.980000
68607029 5.150000
75467731 4.660000
83014505 4.340000
91315955 4.790000
100447550 4.460000
110492305 4.320000
121541536 4.510000
133695689 4.390000
147065258 4.110000
161771784 4.500000
177948962 4.290000
195743859 4.080000
215318244 4.110000
236850069 4.050000
260535076 4.140000
286588583 3.800000
315247441 3.720000
346772186 3.770000
381449404 3.630000
419594344 3.770000
461553779 3.780000
507709157 3.660000
558480072 3.260000
614328079 3.470000
675760887 3.460000
743336976 3.520000
817670674 3.310000
899437741 3.660000
989381515 3.230000
