100 0.002116
111 0.001914
122 0.001839
134 0.001524
147 0.001322
162 0.001234
178 0.001114
195 0.000924
215 0.000745
236 0.001149
260 0.000710
286 0.000508
314 0.000235
346 0.000235
380 0.000235
418 0.000235
460 0.000202
506 0.000000
556 0.000000
612 0.000090
673 0.000090
741 0.000090
815 0.000090
896 0.000090
985 0.000192
1084 0.000192
1192 0.000580
1311 0.000479
1443 0.000504
1587 0.000492
1745 0.000305
1920 0.000297
2112 0.000291
2323 0.000465
2555 0.000455
2811 0.000501
3092 0.000555
3401 0.001053
3741 0.001044
4115 0.001190
4526 0.002586
4979 0.002687
5477 0.003617
6025 0.003537
6627 0.004462
7290 0.005173
8018 0.004117
8820 0.004894
9702 0.007298
10672 0.006705
11740 0.008635
12913 0.011609
14205 0.014460
15625 0.017431
17188 0.022050
18906 0.033135
20797 0.055449
22877 0.080350
25164 0.113867
27681 0.155337
30449 0.209402
33493 0.245559
36843 0.294515
40527 0.334803
44580 0.359234
49038 0.379683
53941 0.385656
59335 0.398298
65269 0.403015
71796 0.417199
78975 0.422843
86873 0.426585
95560 0.439102
105116 0.437810
115627 0.438394
127190 0.440550
139909 0.441779
153900 0.440736
169290 0.447065
186219 0.444609
204841 0.449090
225325 0.444236
247857 0.450350
272643 0.449608
299907 0.452176
329897 0.449624
362887 0.450769
399176 0.453101
439093 0.452841
483003 0.455988
531303 0.449797
584433 0.453169
642876 0.452510
707164 0.453897
777880 0.449559
855668 0.454144
941235 0.457899
1035358 0.457611
1138894 0.458053
1252783 0.456670
1378062 0.458265
1515868 0.459301
1667455 0.456172
1834200 0.456459
2017620 0.457372
2219382 0.456763
2441320 0.456716
2685452 0.455093
2953997 0.459673
3249397 0.457458
3574336 0.459048
3931770 0.454458
4324947 0.458908
4757442 0.459674
5233186 0.459574
5756504 0.460030
6332155 0.457897
6965370 0.459779
7661907 0.460080
8428098 0.457580
9270907 0.460855
10197998 0.458726
11217798 0.461031
12339578 0.458415
13573535 0.460506
14930889 0.459091
16423978 0.459420
18066375 0.462833
19873013 0.460471
21860314 0.462363
24046345 0.461900
26450980 0.459897
29096078 0.464058
32005685 0.459768
35206254 0.460081
38726879 0.461386
42599567 0.461072
46859524 0.461198
51545476 0.463350
56700024 0.459412
62370026 0.461431
68607029 0.462606
75467731 0.461183
83014505 0.461921
91315955 0.462548
100447550 0.463079
110492305 0.460563
121541536 0.460949
133695689 0.462448
147065258 0.462092
161771784 0.463678
177948962 0.461719
195743859 0.462441
