A: 402
0.050000 0.595055
0.150000 0.346431
0.250000 0.000000
0.350000 0.159522
0.450000 0.997961
0.550000 0.504861
0.650000 0.000000
0.750000 0.000000
0.850000 0.000000
0.950000 0.000000
B: 606
0.050000 0.000000
0.150000 0.154283
0.250000 0.914589
0.350000 0.241195
0.450000 0.000041
0.550000 0.495139
0.650000 0.793306
0.750000 0.161969
0.850000 0.559772
0.950000 0.818330
C: 0
