100 1.710000
111 1.810000
122 1.900000
134 2.010000
147 2.100000
162 2.210000
178 2.300000
195 2.420000
215 2.530000
236 2.630000
260 2.840000
286 2.950000
314 3.100000
346 3.250000
380 3.400000
418 3.560000
460 3.710000
506 3.910000
556 4.060000
612 4.240000
673 4.450000
741 4.680000
815 4.880000
896 5.130000
985 5.370000
1084 5.570000
1192 5.820000
1311 6.140000
1443 6.360000
1587 6.690000
1745 6.910000
1920 7.230000
2112 7.610000
2323 7.900000
2555 8.210000
2811 8.630000
3092 8.970000
3401 9.370000
3741 9.770000
4115 10.180000
4526 10.680000
4979 11.190000
5477 11.620000
6025 12.090000
6627 12.560000
7290 13.180000
8018 13.900000
8820 14.550000
9702 15.180000
10672 15.840000
11740 16.700000
12913 17.370000
14205 18.090000
15625 18.860000
17188 19.670000
18906 20.450000
20797 21.370000
22877 22.130000
25164 23.090000
27681 23.790000
30449 24.510000
33493 25.120000
36843 25.650000
40527 26.070000
44580 26.280000
49038 25.680000
53941 24.850000
59335 23.330000
65269 21.620000
71796 19.990000
78975 18.410000
86873 17.220000
95560 16.840000
105116 16.240000
115627 15.210000
127190 15.040000
139909 14.780000
153900 14.750000
169290 14.560000
186219 14.750000
204841 13.860000
225325 13.520000
247857 13.440000
272643 13.470000
299907 13.490000
329897 13.200000
362887 13.420000
399176 13.370000
439093 12.980000
483003 12.860000
531303 12.690000
584433 12.750000
642876 12.580000
707164 12.570000
777880 12.390000
855668 12.190000
941235 12.250000
1035358 12.260000
1138894 12.160000
1252783 12.200000
1378062 12.040000
1515868 11.960000
1667455 11.870000
1834200 11.990000
2017620 12.010000
2219382 11.730000
2441320 11.940000
2685452 11.900000
2953997 11.660000
3249397 11.960000
3574336 11.800000
3931770 11.730000
4324947 11.620000
4757442 11.790000
5233186 11.690000
5756504 11.640000
6332155 11.660000
6965370 11.570000
7661907 11.600000
8428098 11.660000
9270907 11.580000
10197998 11.620000
11217798 11.590000
12339578 11.650000
13573535 11.520000
14930889 11.520000
16423978 11.560000
18066375 11.560000
19873013 11.520000
21860314 11.620000
24046345 11.600000
26450980 11.510000
29096078 11.500000
32005685 11.500000
35206254 11.520000
38726879 11.560000
42599567 11.520000
46859524 11.500000
51545476 11.520000
56700024 11.520000
62370026 11.530000
68607029 11.520000
75467731 11.520000
83014505 11.500000
91315955 11.520000
100447550 11.520000
110492305 11.520000
121541536 11.520000
133695689 11.520000
147065258 11.500000
161771784 11.500000
177948962 11.520000
195743859 11.560000
215318244 11.560000
236850069 11.520000
260535076 11.580000
286588583 11.520000
315247441 11.520000
346772186 11.520000
381449404 11.500000
419594344 11.520000
461553779 11.500000
507709157 11.500000
558480072 11.520000
