0 0 0.000000
0 1 0.999998
0 2 0.840896
0 3 0.999999
0 4 0.062500
0 5 0.999979
0 6 0.999661
0 7 0.062500
0 8 0.999997
0 9 0.999997
0 10 0.062500
0 11 0.999998
0 12 0.999998
0 13 0.003906
0 14 0.999912
0 15 0.999999
0 16 0.999999
0 17 0.999999
0 18 0.999989
0 19 0.999989
0 20 0.062500
0 21 0.003906
0 22 0.003906
0 23 0.003906
0 24 0.999323
0 25 0.999998
0 26 0.003906
0 27 0.998647
0 28 0.999999
0 29 0.999993
0 30 0.999995
0 31 0.999999
0 32 0.003906
0 33 0.062500
0 34 0.999661
0 35 0.840896
0 36 0.999977
0 37 0.003906
0 38 0.999999
0 39 0.999997
0 40 0.062500
0 41 0.999662
0 42 0.999997
0 43 0.062500
0 44 0.917004
0 45 0.500000
0 46 0.062500
0 47 0.062500
0 48 0.999915
0 49 0.999998
0 50 0.998647
0 51 0.999828
0 52 0.999998
0 53 0.999323
0 54 0.999989
0 55 0.997296
0 56 0.003906
0 57 0.062500
0 58 0.997296
0 59 0.999979
0 60 0.998647
0 61 0.999958
0 62 0.999996
0 63 0.997296
0 64 0.062500
0 65 0.003906
0 66 0.957603
0 67 0.999997
0 68 0.062500
0 69 0.999996
0 70 0.999958
0 71 0.003906
0 72 0.994599
0 73 0.062500
0 74 0.978572
0 75 0.062500
0 76 0.003906
0 77 0.062500
0 78 0.999958
0 79 0.999998
0 80 0.999979
0 81 0.989228
0 82 0.000015
0 83 0.999989
0 84 0.957603
0 85 0.999997
0 86 0.999979
0 87 0.062500
0 88 0.003906
0 89 0.999999
0 90 0.062500
0 91 0.999995
0 92 0.999986
0 93 0.250000
0 94 0.003906
0 95 0.707107
0 96 0.062500
0 97 0.999662
0 98 0.062500
0 99 0.999999
1 0 0.999998
1 1 0.000000
1 2 0.999999
1 3 0.917004
1 4 0.999998
1 5 0.999831
1 6 0.999995
1 7 0.999997
1 8 0.000015
1 9 0.062500
1 10 0.999999
1 11 0.999999
1 12 0.997296
1 13 0.994599
1 14 0.062500
1 15 0.999979
1 16 0.999989
1 17 0.999986
1 18 0.999999
1 19 0.999973
1 20 0.003906
1 21 0.998647
1 22 0.003906
1 23 0.999998
1 24 0.998647
1 25 0.003906
1 26 0.999986
1 27 0.003906
1 28 0.999999
1 29 0.998647
1 30 0.062500
1 31 0.999915
1 32 0.003906
1 33 0.003906
1 34 0.997296
1 35 0.999831
1 36 0.998647
1 37 0.500000
1 38 0.999979
1 39 0.999997
1 40 0.999997
1 41 0.003906
1 42 0.062500
1 43 0.999832
1 44 0.999999
1 45 0.994599
1 46 0.999989
1 47 0.998647
1 48 0.999999
1 49 0.003906
1 50 0.250000
1 51 0.003906
1 52 0.999915
1 53 0.999989
1 54 0.957603
1 55 0.999996
1 56 0.003906
1 57 0.003906
1 58 0.999999
1 59 0.999979
1 60 0.999323
1 61 0.999915
1 62 0.999989
1 63 0.999999
1 64 0.250000
1 65 0.957603
1 66 0.999998
1 67 0.500000
1 68 0.062500
1 69 0.998647
1 70 0.999989
1 71 0.999323
1 72 0.999323
1 73 0.999662
1 74 0.998647
1 75 0.997295
1 76 0.003906
1 77 0.250000
1 78 0.999662
1 79 0.999999
1 80 0.999979
1 81 0.997296
1 82 0.999999
1 83 0.062500
1 84 0.003906
1 85 0.999958
1 86 0.003906
1 87 0.003906
1 88 0.917004
1 89 0.999831
1 90 0.840896
1 91 0.062500
1 92 0.062500
1 93 0.999990
1 94 0.999958
1 95 0.003906
1 96 0.999993
1 97 0.999958
1 98 0.999999
1 99 0.999915
2 0 0.840896
2 1 0.999999
2 2 0.000000
2 3 0.999999
2 4 0.998647
2 5 0.999660
2 6 0.999662
2 7 0.999999
2 8 0.997296
2 9 0.250000
2 10 0.997296
2 11 0.997296
2 12 0.989228
2 13 0.062500
2 14 0.994600
2 15 0.999979
2 16 0.999997
2 17 0.999831
2 18 0.999999
2 19 0.999958
2 20 0.250000
2 21 0.917004
2 22 0.999995
2 23 0.999989
2 24 0.999997
2 25 0.999999
2 26 0.062500
2 27 0.999997
2 28 0.999957
2 29 0.003906
2 30 0.999999
2 31 0.998647
2 32 0.999995
2 33 0.998647
2 34 0.003906
2 35 0.003906
2 36 0.062500
2 37 0.062500
2 38 0.999997
2 39 0.997296
2 40 0.062500
2 41 0.999998
2 42 0.999662
2 43 0.840896
2 44 0.250000
2 45 0.998647
2 46 0.500000
2 47 0.999997
2 48 0.999997
2 49 0.999999
2 50 0.917004
2 51 0.999979
2 52 0.999989
2 53 0.003906
2 54 0.003906
2 55 0.999995
2 56 0.003906
2 57 0.994599
2 58 0.999999
2 59 0.999998
2 60 0.999999
2 61 0.999662
2 62 0.003906
2 63 0.003906
2 64 0.999958
2 65 0.003906
2 66 0.917004
2 67 0.999989
2 68 0.999831
2 69 0.999999
2 70 0.999831
2 71 0.999661
2 72 0.957603
2 73 0.999830
2 74 0.999323
2 75 0.999994
2 76 0.003906
2 77 0.003906
2 78 0.989228
2 79 0.999323
2 80 0.500000
2 81 0.250000
2 82 0.999997
2 83 0.999958
2 84 0.999915
2 85 0.999989
2 86 0.999958
2 87 0.003906
2 88 0.003906
2 89 0.003906
2 90 0.999998
2 91 0.999958
2 92 0.994599
2 93 0.978572
2 94 0.003906
2 95 0.999998
2 96 0.062500
2 97 0.999995
2 98 0.062500
2 99 0.999995
3 0 0.999999
3 1 0.917004
3 2 0.999999
3 3 0.000000
3 4 0.062500
3 5 0.999998
3 6 0.998647
3 7 0.999995
3 8 0.250000
3 9 0.999997
3 10 0.499998
3 11 0.003906
3 12 0.999662
3 13 0.003906
3 14 0.999893
3 15 0.957603
3 16 0.999661
3 17 0.999997
3 18 0.999915
3 19 0.707107
3 20 0.003906
3 21 0.003906
3 22 0.998647
3 23 0.999995
3 24 0.999831
3 25 0.978572
3 26 0.989228
3 27 0.250000
3 28 0.999998
3 29 0.999997
3 30 0.003906
3 31 0.500000
3 32 0.999958
3 33 0.999989
3 34 0.999989
3 35 0.999999
3 36 0.999997
3 37 0.999915
3 38 0.989228
3 39 0.003906
3 40 0.250000
3 41 0.999958
3 42 0.062500
3 43 0.003906
3 44 0.999998
3 45 0.003906
3 46 0.999958
3 47 0.999997
3 48 0.062500
3 49 0.003906
3 50 0.999998
3 51 0.999998
3 52 0.994599
3 53 0.999915
3 54 0.999831
3 55 0.999998
3 56 0.999998
3 57 0.999999
3 58 0.917004
3 59 0.707107
3 60 0.840896
3 61 0.999323
3 62 0.999958
3 63 0.997296
3 64 0.999979
3 65 0.062500
3 66 0.062500
3 67 0.998647
3 68 0.998647
3 69 0.999999
3 70 0.999915
3 71 0.917004
3 72 0.999989
3 73 0.003906
3 74 0.999995
3 75 0.003906
3 76 0.999997
3 77 0.917004
3 78 0.003906
3 79 0.999979
3 80 0.999999
3 81 0.999997
3 82 0.062500
3 83 0.062500
3 84 0.999323
3 85 0.999978
3 86 0.998647
3 87 0.062500
3 88 0.957603
3 89 0.989193
3 90 0.062500
3 91 0.999915
3 92 0.999989
3 93 0.062500
3 94 0.062500
3 95 0.997296
3 96 0.999979
3 97 0.989228
3 98 0.062500
3 99 0.998646
4 0 0.062500
4 1 0.999998
4 2 0.998647
4 3 0.062500
4 4 0.000000
4 5 0.999997
4 6 0.840896
4 7 0.999323
4 8 0.003906
4 9 0.062500
4 10 0.999997
4 11 0.000015
4 12 0.003906
4 13 0.003906
4 14 0.999995
4 15 0.062500
4 16 0.062500
4 17 0.003906
4 18 0.999998
4 19 0.999994
4 20 0.999999
4 21 0.999831
4 22 0.998647
4 23 0.999999
4 24 0.999999
4 25 0.978572
4 26 0.999831
4 27 0.003906
4 28 0.999997
4 29 0.999661
4 30 0.999915
4 31 0.999999
4 32 0.003906
4 33 0.500000
4 34 0.999958
4 35 0.999915
4 36 0.997296
4 37 0.500000
4 38 0.999958
4 39 0.999999
4 40 0.062500
4 41 0.999999
4 42 0.999997
4 43 0.999997
4 44 0.003906
4 45 0.062500
4 46 0.062500
4 47 0.999969
4 48 0.062500
4 49 0.999915
4 50 0.062500
4 51 0.062500
4 52 0.062500
4 53 0.999915
4 54 0.999998
4 55 0.999831
4 56 0.999989
4 57 0.994599
4 58 0.999998
4 59 0.957603
4 60 0.062500
4 61 0.999999
4 62 0.999979
4 63 0.999958
4 64 0.062500
4 65 0.999997
4 66 0.062500
4 67 0.840896
4 68 0.062500
4 69 0.999997
4 70 0.999662
4 71 0.994599
4 72 0.989228
4 73 0.999957
4 74 0.999997
4 75 0.999958
4 76 0.062500
4 77 0.917004
4 78 0.999997
4 79 0.997296
4 80 0.999997
4 81 0.062500
4 82 0.999998
4 83 0.999999
4 84 0.999831
4 85 0.999996
4 86 0.062500
4 87 0.003906
4 88 0.250000
4 89 0.999831
4 90 0.003906
4 91 0.062500
4 92 0.989228
4 93 0.062500
4 94 0.999999
4 95 0.707105
4 96 0.003906
4 97 0.999993
4 98 0.999323
4 99 0.999999
5 0 0.999979
5 1 0.999831
5 2 0.999660
5 3 0.999998
5 4 0.999997
5 5 0.000000
5 6 0.999999
5 7 0.707107
5 8 0.999979
5 9 0.999995
5 10 0.978572
5 11 0.999999
5 12 0.250000
5 13 0.999323
5 14 0.999997
5 15 0.999999
5 16 0.999956
5 17 0.999998
5 18 0.250000
5 19 0.999995
5 20 0.003906
5 21 0.994599
5 22 0.999323
5 23 0.999998
5 24 0.999998
5 25 0.003906
5 26 0.957603
5 27 0.999997
5 28 0.998647
5 29 0.999997
5 30 0.999999
5 31 0.999989
5 32 0.062500
5 33 0.999662
5 34 0.062500
5 35 0.999958
5 36 0.999323
5 37 0.999989
5 38 0.250000
5 39 0.999999
5 40 0.999995
5 41 0.999997
5 42 0.999979
5 43 0.062500
5 44 0.707107
5 45 0.840896
5 46 0.062500
5 47 0.999979
5 48 0.999999
5 49 0.003906
5 50 0.999999
5 51 0.999999
5 52 0.999999
5 53 0.062500
5 54 0.957603
5 55 0.999999
5 56 0.499998
5 57 0.997296
5 58 0.062500
5 59 0.999999
5 60 0.003906
5 61 0.994599
5 62 0.999999
5 63 0.999957
5 64 0.999662
5 65 0.003906
5 66 0.999999
5 67 0.062500
5 68 0.707107
5 69 0.003906
5 70 0.978572
5 71 0.707105
5 72 0.999831
5 73 0.999999
5 74 0.999997
5 75 0.062500
5 76 0.999979
5 77 0.003906
5 78 0.998647
5 79 0.994599
5 80 0.998647
5 81 0.840896
5 82 0.062500
5 83 0.999999
5 84 0.999998
5 85 0.003906
5 86 0.999989
5 87 0.999989
5 88 0.062500
5 89 0.999993
5 90 0.999915
5 91 0.062500
5 92 0.062500
5 93 0.999958
5 94 0.999915
5 95 0.999997
5 96 0.999989
5 97 0.999997
5 98 0.500000
5 99 0.999831
6 0 0.999661
6 1 0.999995
6 2 0.999662
6 3 0.998647
6 4 0.840896
6 5 0.999999
6 6 0.000000
6 7 0.062500
6 8 0.003906
6 9 0.840896
6 10 0.998647
6 11 0.062500
6 12 0.999999
6 13 0.003906
6 14 0.062500
6 15 0.999997
6 16 0.000015
6 17 0.999831
6 18 0.999979
6 19 0.999997
6 20 0.062500
6 21 0.003906
6 22 0.003906
6 23 0.062500
6 24 0.999997
6 25 0.957603
6 26 0.999997
6 27 0.003906
6 28 0.062500
6 29 0.999999
6 30 0.994599
6 31 0.003906
6 32 0.999999
6 33 0.999998
6 34 0.999994
6 35 0.003906
6 36 0.999958
6 37 0.003906
6 38 0.999958
6 39 0.003906
6 40 0.999831
6 41 0.999989
6 42 0.999831
6 43 0.999989
6 44 0.999997
6 45 0.999998
6 46 0.999998
6 47 0.957603
6 48 0.999979
6 49 0.999997
6 50 0.994599
6 51 0.999995
6 52 0.500000
6 53 0.062500
6 54 0.999915
6 55 0.999995
6 56 0.999662
6 57 0.999978
6 58 0.062500
6 59 0.989228
6 60 0.999979
6 61 0.999997
6 62 0.062500
6 63 0.003906
6 64 0.999831
6 65 0.999323
6 66 0.999997
6 67 0.062500
6 68 0.994599
6 69 0.003906
6 70 0.003906
6 71 0.999995
6 72 0.999995
6 73 0.999323
6 74 0.062500
6 75 0.999999
6 76 0.999956
6 77 0.003906
6 78 0.003906
6 79 0.997296
6 80 0.917004
6 81 0.998647
6 82 0.003906
6 83 0.999998
6 84 0.003906
6 85 0.003906
6 86 0.989228
6 87 0.250000
6 88 0.003906
6 89 0.999831
6 90 0.999989
6 91 0.999997
6 92 0.500000
